4371	0.83215
2642	0.83234
3532	0.83258
4195	0.83299
3014	0.83305
3777	0.83386
3419	0.834
2912	0.83431
3539	0.83447
2996	0.83481
2634	0.83514
3491	0.83536
2638	0.83538
3597	0.83572
442	0.83678
747	0.83696
411	0.83702
567	0.83717
3106	0.83723
975	0.83798
2764	0.83813
2098	0.83902
2833	0.83905
973	0.83993
3384	0.84013
2929	0.84015
2427	0.84032
556	0.8407
3276	0.8408
3842	0.84085
3274	0.84089
3245	0.84147
2603	0.84181
3616	0.84239
1935	0.84264
728	0.8429
4006	0.84378
3538	0.84486
1841	0.84544
24	0.84594
3937	0.84642
2353	0.84669
3486	0.84727
2410	0.84808
2450	0.84815
3786	0.84858
2570	0.84885
698	0.84915
2487	0.84937
2681	0.84941
2545	0.84955
2626	0.84961
2229	0.84981
4514	0.84989
4642	0.85046
1798	0.85058
4011	0.85127
3092	0.85162
2552	0.85181
3319	0.8519
1716	0.85206
997	0.85234
2089	0.85234
3707	0.85288
1905	0.85293
4313	0.85298
4466	0.8531
3033	0.85337
1220	0.85352
2814	0.85361
3669	0.85371
2256	0.85378
4437	0.85423
4347	0.85426
4244	0.85455
4414	0.85479
2834	0.85483
1567	0.85494
4579	0.85499
2405	0.85584
4549	0.85726
189	0.85733
1061	0.85755
2520	0.8576
4458	0.85811
730	0.85822
160	0.85837
828	0.85878
44	0.8592
2302	0.85926
1244	0.85977
1824	0.86008
629	0.86025
1478	0.86057
331	0.86092
2449	0.8613
3716	0.86137
4828	0.86177
787	0.8618
62	0.86193
3593	0.86196
3034	0.86247
4318	0.86256
70	0.86324
1759	0.86327
4605	0.86353
1670	0.86366
4527	0.86393
4234	0.86409
1844	0.8642
4676	0.86424
3381	0.86432
1664	0.86443
4280	0.86444
3380	0.86455
1036	0.86458
4467	0.86461
388	0.86466
4882	0.86513
1626	0.86554
1216	0.86556
1381	0.86571
4217	0.86583
4734	0.86593
3923	0.86604
1105	0.86657
190	0.86659
1123	0.86666
4159	0.86674
2622	0.867
4893	0.86709
919	0.86805
582	0.86806
4575	0.86841
265	0.86847
937	0.86881
1405	0.86888
2633	0.86901
2985	0.86906
3610	0.8693
4686	0.86986
3187	0.8702
1722	0.87038
490	0.87041
2816	0.87048
4905	0.87062
3528	0.87064
2342	0.87098
4827	0.87123
1165	0.87132
408	0.87133
4877	0.87174
2203	0.87196
4126	0.872
3472	0.87215
151	0.87223
2106	0.87227
3672	0.87318
624	0.87342
1914	0.87364
2555	0.87368
3231	0.87417
1285	0.87431
4153	0.87436
771	0.87454
186	0.87456
1636	0.87457
2742	0.8746
613	0.87482
1087	0.87524
1892	0.87529
2971	0.87578
710	0.87588
496	0.87615
805	0.87627
2870	0.87629
990	0.87656
1125	0.87681
2042	0.8769
4666	0.87715
3114	0.87729
4775	0.87762
276	0.87775
3449	0.8778
4532	0.87819
2853	0.87822
3745	0.87838
720	0.87843
2308	0.87969
966	0.88013
581	0.88016
1499	0.88025
4363	0.88051
1227	0.88077
4656	0.88126
1213	0.88148
4386	0.88184
4995	0.88213
831	0.88234
3761	0.88261
561	0.88303
1453	0.88317
2533	0.88325
4728	0.88328
792	0.88347
2772	0.88362
666	0.88374
4269	0.88396
1158	0.88409
4900	0.88426
2796	0.88427
1554	0.88436
2243	0.8848
1239	0.88487
3059	0.88487
1708	0.88526
1992	0.88547
3875	0.88585
2020	0.88624
2260	0.88624
3294	0.88656
878	0.88662
809	0.8867
4572	0.88674
1322	0.88689
1433	0.88696
938	0.88701
1330	0.88723
1395	0.88738
3112	0.88757
1642	0.88777
4628	0.8878
1760	0.88787
392	0.88811
934	0.88828
5042	0.8884
4822	0.88842
3155	0.88853
687	0.88856
1287	0.88871
3107	0.88893
1150	0.88895
3135	0.88938
396	0.88956
1989	0.88965
2484	0.88976
735	0.89
4571	0.89006
2064	0.89012
2695	0.89019
892	0.89057
2265	0.89068
2821	0.89075
1866	0.89084
1299	0.89103
4683	0.8913
4464	0.89135
4132	0.89149
3588	0.8915
2360	0.89171
1167	0.89174
3277	0.89186
2204	0.89213
3748	0.89278
2902	0.89308
2425	0.89355
3948	0.89357
2632	0.89383
1783	0.89388
842	0.89398
3890	0.89433
4698	0.89438
1637	0.89456
33	0.89459
3945	0.89469
2582	0.89486
4188	0.89489
474	0.89498
4297	0.89526
776	0.89531
1295	0.89542
2518	0.89557
1718	0.89596
417	0.89606
1199	0.89629
3215	0.89643
609	0.8965
4554	0.89663
689	0.89683
1552	0.8971
1851	0.8972
594	0.89732
4449	0.89733
1204	0.89763
4135	0.89773
1815	0.8978
4075	0.89814
2542	0.89818
2741	0.89846
4717	0.8987
2005	0.89896
2423	0.89901
1686	0.89908
2083	0.89918
2078	0.89919
4992	0.89928
1501	0.89933
951	0.89939
875	0.89951
4065	0.89956
4633	0.89961
2527	0.89971
3706	0.89981
2209	0.90022
1869	0.90048
4291	0.90078
4930	0.90079
2296	0.90089
1290	0.90092
386	0.90094
4045	0.9011
4046	0.90117
3859	0.90125
2146	0.90174
2442	0.90174
507	0.90176
2417	0.90179
3023	0.90194
3263	0.90199
1609	0.90243
4422	0.90245
3332	0.90264
3553	0.90277
914	0.90286
3019	0.90289
3163	0.9029
1678	0.90304
1250	0.90306
4395	0.90311
2509	0.9032
3639	0.90323
2285	0.9033
2978	0.90374
374	0.90377
3770	0.90378
2715	0.90386
617	0.90396
3043	0.90414
3041	0.9043
1917	0.90465
413	0.90475
1772	0.90478
2973	0.90487
943	0.9049
1001	0.9051
2762	0.90516
685	0.90531
2035	0.9055
558	0.90573
3953	0.90589
1471	0.90592
1257	0.90594
2176	0.90607
3501	0.90607
2558	0.90631
3991	0.90644
4445	0.90701
4106	0.90739
4475	0.90744
2217	0.90753
2124	0.90765
2240	0.90783
3674	0.90787
2186	0.9081
4711	0.90816
4233	0.90828
1390	0.90831
3825	0.90831
3700	0.9085
3230	0.90862
1363	0.90875
2597	0.9088
2414	0.90903
2783	0.90959
2241	0.90979
1233	0.9098
3581	0.90984
893	0.90991
2077	0.90995
4812	0.90995
2031	0.91034
2024	0.91056
3808	0.91085
1525	0.91108
1533	0.91112
4651	0.91118
3857	0.91125
2374	0.91131
123	0.91142
4807	0.91148
891	0.91152
469	0.9117
4204	0.91187
4273	0.9119
3695	0.91194
4951	0.91194
4216	0.912
1354	0.91203
2170	0.91217
531	0.9123
3688	0.91302
1594	0.91329
4232	0.91357
1912	0.91359
1782	0.914
1863	0.91404
4236	0.91408
3361	0.91411
2071	0.91417
2468	0.91466
2719	0.91474
1434	0.91488
4613	0.91493
3698	0.91495
3776	0.91502
4709	0.91524
1940	0.91553
65	0.91579
669	0.91582
2384	0.91591
2867	0.91592
1643	0.91628
2674	0.91635
4854	0.91637
2340	0.91649
3435	0.91661
2826	0.91664
1682	0.91671
2899	0.91673
3740	0.91675
4314	0.91675
2171	0.91682
1249	0.91684
1126	0.91705
4472	0.91752
1372	0.91765
1349	0.91778
3314	0.91782
2790	0.91789
3841	0.91792
643	0.91793
1163	0.918
927	0.91805
1962	0.91815
446	0.91817
552	0.9183
4399	0.91837
38	0.91856
1697	0.91869
4797	0.91884
1687	0.91902
3599	0.91909
2112	0.91919
3388	0.91924
2335	0.91931
1597	0.9201
3869	0.92025
3100	0.92027
1222	0.92033
2086	0.92048
797	0.92054
2813	0.92079
3619	0.92084
620	0.92093
4355	0.92118
2321	0.9213
1185	0.92133
3401	0.92133
1768	0.92138
4295	0.92142
727	0.92167
2091	0.92184
3851	0.92187
2798	0.92191
4766	0.92192
4557	0.92204
2824	0.92223
3830	0.92231
3065	0.92247
3026	0.92253
1965	0.92254
3415	0.92264
2554	0.92302
1634	0.92314
2397	0.92316
4476	0.92318
4541	0.9232
158	0.92332
2128	0.92352
2263	0.92363
3359	0.92386
1874	0.92405
2489	0.92406
3979	0.92406
2536	0.92431
1044	0.92434
1278	0.92444
1447	0.92476
2921	0.92483
3680	0.925
1296	0.92506
1281	0.92509
2893	0.92513
66	0.92514
1698	0.92531
856	0.92584
1582	0.92586
1778	0.92587
3514	0.92618
3297	0.92626
1116	0.92646
2073	0.92672
2639	0.92672
1690	0.92679
1828	0.92684
850	0.92686
827	0.927
3286	0.92706
2315	0.92713
4814	0.92727
4117	0.92736
2704	0.92738
3933	0.9274
2341	0.92752
4777	0.92756
888	0.92774
1398	0.92775
1896	0.92778
2643	0.92804
4080	0.92804
1604	0.92809
3844	0.92833
993	0.92864
3008	0.92872
3685	0.92895
946	0.92899
4816	0.92907
3645	0.92923
356	0.92937
1071	0.92943
4052	0.92944
3389	0.92948
3928	0.9295
4509	0.92951
918	0.92963
2244	0.92983
67	0.92992
4600	0.92995
137	0.93003
3733	0.93005
651	0.93008
2304	0.93057
4486	0.93058
978	0.93066
3542	0.93068
2401	0.93098
1610	0.93104
1327	0.93118
3089	0.93118
1202	0.93161
676	0.93164
135	0.93197
1323	0.93197
4616	0.93204
3917	0.93215
4339	0.93221
3582	0.93225
2393	0.93235
4165	0.93238
3757	0.93243
4043	0.93252
2076	0.93262
361	0.9327
1208	0.93275
323	0.93278
1707	0.93327
4919	0.93336
1367	0.93349
1600	0.93352
30	0.93354
1895	0.93368
1942	0.93379
1948	0.9338
506	0.93384
2544	0.93386
711	0.93388
89	0.93392
1241	0.93392
2594	0.93392
494	0.93409
77	0.93423
3919	0.93423
4897	0.9343
3036	0.93449
659	0.93466
2177	0.93467
4212	0.93471
3400	0.93487
2011	0.93521
325	0.9354
3930	0.93568
4484	0.93576
2835	0.93598
3166	0.93606
3566	0.9361
2736	0.93614
4726	0.93619
3522	0.93624
1923	0.93639
1689	0.93662
459	0.93664
59	0.93683
1751	0.93687
2402	0.93705
4325	0.93748
1566	0.93775
4335	0.93777
3609	0.93805
2400	0.93814
1911	0.93816
1357	0.93827
3456	0.93853
631	0.93859
603	0.93881
1205	0.93883
1333	0.93885
2636	0.9389
813	0.939
2613	0.93903
1364	0.93911
1408	0.93913
2050	0.93914
92	0.93917
1274	0.9392
822	0.93933
1956	0.93962
148	0.93967
3822	0.93967
3039	0.93971
75	0.93972
4176	0.93991
826	0.93992
2298	0.94
3083	0.94022
4221	0.94055
427	0.94058
1950	0.94059
4116	0.94066
2413	0.94081
1550	0.94098
2249	0.94117
627	0.94128
570	0.9413
590	0.94135
378	0.94136
4848	0.94139
2559	0.94147
1738	0.94165
1384	0.94195
4752	0.94208
2759	0.94225
923	0.94234
1375	0.94247
1063	0.94274
4133	0.94302
1301	0.94305
4776	0.94309
161	0.94312
2512	0.94312
4799	0.94324
1477	0.9433
3667	0.94335
3614	0.94339
794	0.94342
2101	0.9439
1361	0.94404
979	0.94437
3715	0.94468
2312	0.94497
2380	0.94499
4757	0.94508
1077	0.94521
2788	0.94527
174	0.94553
2619	0.94554
1766	0.94555
2027	0.94557
3972	0.94578
61	0.9458
1927	0.94588
1641	0.94589
5013	0.94599
4716	0.94602
546	0.94616
3837	0.94616
28	0.94621
3728	0.94626
2440	0.94627
2046	0.9463
1506	0.94653
1967	0.94653
648	0.94668
2599	0.94671
3534	0.9472
4262	0.94732
1002	0.94739
2134	0.94748
422	0.94759
3136	0.9477
1619	0.94779
4941	0.94782
6	0.94802
1438	0.94811
3113	0.94829
2333	0.94834
4447	0.94849
2180	0.94854
3561	0.94868
5040	0.94874
3172	0.94876
3378	0.94882
1236	0.94904
2179	0.94908
332	0.94911
1464	0.94924
4956	0.94926
1680	0.94928
1823	0.94935
1106	0.94947
1325	0.94956
4818	0.94964
1417	0.94975
2181	0.94987
1127	0.94999
2571	0.9501
548	0.95046
1924	0.95046
4512	0.95046
2508	0.95071
1387	0.9508
4712	0.9508
1825	0.95082
2927	0.95082
458	0.95085
2768	0.95092
986	0.95105
3651	0.95111
4393	0.95118
1944	0.95155
3878	0.95181
4073	0.95183
4953	0.95193
553	0.95217
3247	0.95256
709	0.95263
2735	0.95269
3904	0.95269
4397	0.95269
1393	0.95297
1984	0.95321
4114	0.95321
4769	0.95324
1286	0.95331
187	0.95332
3649	0.9534
4762	0.95344
4376	0.95349
1066	0.9535
3951	0.95356
2094	0.95358
2504	0.95366
4511	0.95388
4482	0.95399
1591	0.95401
691	0.95409
516	0.95413
3235	0.95426
448	0.9543
455	0.95433
3521	0.95438
1091	0.95439
4825	0.95444
1362	0.95452
2195	0.95461
2394	0.9547
1585	0.95471
4528	0.95474
4089	0.95503
2272	0.95523
439	0.9553
2055	0.95551
1557	0.95559
3852	0.95563
1522	0.95574
1647	0.95576
3557	0.95602
3861	0.95614
1922	0.95622
2700	0.95625
2567	0.95633
42	0.95634
4578	0.95637
2964	0.95646
383	0.95649
1964	0.95699
2959	0.95699
4885	0.95704
1804	0.95708
185	0.95723
3405	0.95735
3753	0.95735
1545	0.95742
330	0.9576
4154	0.95764
719	0.95767
1535	0.95776
3721	0.9578
2767	0.95785
1762	0.95792
1166	0.95818
1790	0.95833
3544	0.95837
2369	0.95842
4917	0.95848
3829	0.95884
4563	0.95901
41	0.95917
462	0.95917
1168	0.95924
3758	0.95926
3931	0.95931
3986	0.9594
3655	0.95958
1558	0.95987
2102	0.95987
491	0.95988
4283	0.96021
2347	0.96044
4837	0.96052
2836	0.96066
2175	0.96075
498	0.96077
2345	0.96085
2444	0.96085
2150	0.96099
1523	0.96112
1602	0.96163
1214	0.96167
2750	0.96189
1792	0.96197
3965	0.96213
694	0.96225
4416	0.96231
2733	0.96241
3134	0.96262
4673	0.96272
4333	0.96289
3545	0.96299
2357	0.96302
1959	0.9631
4942	0.96322
562	0.96348
977	0.96357
2781	0.96363
1067	0.96367
3803	0.96372
540	0.96375
3500	0.964
1791	0.96417
390	0.96445
4332	0.96491
1245	0.96498
1657	0.96499
2262	0.96506
3013	0.96515
2755	0.96534
3030	0.96548
1172	0.96551
1482	0.96555
2392	0.9657
3689	0.96572
690	0.9658
117	0.96594
3571	0.966
2022	0.96601
1253	0.96603
1853	0.96614
4879	0.9662
2721	0.96673
844	0.96694
4270	0.96706
823	0.96712
60	0.96725
1564	0.96726
1141	0.96734
4612	0.96737
1864	0.96741
2370	0.96745
4701	0.96745
662	0.96779
334	0.96781
3589	0.96782
4330	0.96782
2822	0.9679
3583	0.96805
3142	0.96808
3195	0.96815
1396	0.9683
4038	0.96838
1288	0.96839
4609	0.96847
1200	0.9685
854	0.96865
2233	0.96868
829	0.96873
1090	0.96888
1352	0.96903
350	0.96918
1931	0.96948
678	0.96951
1329	0.96955
3005	0.96958
3058	0.96958
2694	0.96961
3701	0.96961
2368	0.96972
4491	0.96975
2720	0.96978
1655	0.96981
1491	0.9699
460	0.96991
1583	0.96996
1326	0.97001
726	0.9701
4032	0.97018
2185	0.97019
3313	0.9702
3984	0.97023
2847	0.97048
4632	0.97048
2267	0.97061
1096	0.97065
50	0.97092
2749	0.97092
1495	0.97106
2839	0.97111
2099	0.97123
2947	0.9713
525	0.97137
2030	0.97155
3982	0.9716
2955	0.97166
2635	0.97179
1739	0.97182
953	0.97185
3690	0.97191
870	0.97192
1279	0.97194
832	0.97204
1579	0.97204
933	0.97206
2039	0.97206
1275	0.97209
991	0.97212
3284	0.97227
1259	0.97238
143	0.97246
4749	0.97253
1640	0.97282
955	0.97291
1672	0.97307
1440	0.97311
96	0.97313
3554	0.97326
1873	0.97333
2080	0.97358
2785	0.97387
436	0.97393
3602	0.97406
1845	0.97412
1893	0.97428
2105	0.97438
4842	0.97445
1625	0.97474
743	0.9748
4748	0.9748
1282	0.97486
4631	0.97489
2608	0.97492
557	0.97507
2693	0.97508
3110	0.97533
3315	0.9754
3755	0.97549
4250	0.97565
4867	0.97572
2511	0.97586
1839	0.97591
1756	0.97599
2913	0.97599
4550	0.976
4211	0.97617
2607	0.97622
1380	0.97632
1264	0.97636
2812	0.97642
1360	0.97652
1500	0.97652
4435	0.97658
4292	0.97664
1504	0.97666
4040	0.97678
2447	0.97699
4051	0.97709
1784	0.97723
1909	0.97769
1446	0.97776
2805	0.97778
3641	0.97789
3668	0.97795
4985	0.97803
1365	0.97808
236	0.97814
1247	0.97817
3129	0.97821
2396	0.9784
2329	0.97875
3508	0.97876
1668	0.97884
1539	0.97891
3418	0.97901
4248	0.97904
2925	0.97906
3145	0.97909
3911	0.97922
1268	0.97932
769	0.97936
4843	0.97938
1662	0.97953
1463	0.97956
867	0.97957
4947	0.97968
4753	0.9797
1916	0.98017
3678	0.98041
1072	0.98054
4758	0.98061
791	0.98063
1081	0.98065
1684	0.98068
3977	0.98073
1673	0.98076
2013	0.98099
3178	0.98116
2827	0.98126
1573	0.98134
4261	0.98141
2350	0.98149
992	0.98165
2199	0.98178
2628	0.98185
1194	0.98186
957	0.98191
2257	0.98196
1587	0.98201
1963	0.98204
428	0.98218
3601	0.98223
2431	0.98229
4345	0.98247
4664	0.98249
2550	0.98252
105	0.98262
1	0.98266
686	0.98278
597	0.98293
742	0.98308
1472	0.98308
4227	0.98325
4037	0.9835
1801	0.98358
2658	0.9836
2070	0.98366
2972	0.98366
503	0.98375
2478	0.98385
1838	0.98391
2436	0.98393
2408	0.98418
4215	0.98418
3162	0.98432
2074	0.98458
2513	0.985
46	0.98505
1305	0.98526
1735	0.9854
2207	0.9854
2283	0.98546
2707	0.98568
4107	0.98569
1388	0.98576
2016	0.98589
1572	0.98603
1475	0.98616
1082	0.98625
4193	0.98625
632	0.98631
4099	0.98643
3387	0.98657
4994	0.98657
4299	0.98661
2439	0.98668
3475	0.98668
4438	0.9867
2787	0.98676
1383	0.98688
2765	0.98703
2530	0.98704
4708	0.98712
509	0.98723
3530	0.98743
4750	0.98745
2573	0.98789
4674	0.98798
4278	0.98811
4547	0.98825
1057	0.98827
4685	0.98827
3855	0.98837
4936	0.98855
916	0.98863
5041	0.98874
1235	0.98875
2464	0.9888
1272	0.98885
2381	0.98909
4607	0.9893
71	0.98954
4910	0.98954
1618	0.98956
2454	0.98968
2047	0.9898
980	0.98982
1392	0.98998
3590	0.99009
2829	0.99025
4245	0.99037
2522	0.99038
4222	0.99059
2348	0.9906
1336	0.99063
1898	0.99075
744	0.99094
1350	0.99102
3714	0.99109
3843	0.9912
2576	0.99127
2178	0.99143
4351	0.99146
1717	0.99165
4432	0.99165
4377	0.99186
2014	0.99194
1102	0.99195
3461	0.9922
2799	0.99247
2629	0.99267
3617	0.99269
3254	0.9927
2483	0.99281
2519	0.99281
2776	0.99292
3249	0.99302
4638	0.99305
4794	0.99308
2907	0.99334
49	0.99354
1666	0.99363
1701	0.99368
1767	0.9937
1183	0.99398
2802	0.9945
1951	0.99452
3037	0.99452
4765	0.99454
3789	0.9947
4088	0.99477
3596	0.9951
3752	0.99512
418	0.99521
3012	0.99521
4670	0.99534
3963	0.99539
1228	0.9956
4098	0.99596
5031	0.99601
4284	0.99614
4160	0.99638
4495	0.99666
2153	0.99669
4008	0.9969
4326	0.99698
1569	0.99707
1732	0.99723
2873	0.99764
1320	0.99779
440	0.99781
1218	0.99781
2701	0.99781
1242	0.99818
3029	0.99819
3717	0.9982
2841	0.99832
4738	0.99834
515	0.99837
4817	0.99853
4833	0.99854
3220	0.99867
1450	0.99873
1178	0.99881
1982	0.99912
2268	0.99924
3746	0.99961
1356	0.99968
1758	1.0001
4407	1.0001
1611	1.0002
2505	1.0004
4525	1.0005
146	1.0006
3885	1.0006
3895	1.0006
4729	1.0007
2815	1.0008
2048	1.0009
3021	1.001
1086	1.0011
2524	1.0011
121	1.0012
2290	1.0013
2569	1.0013
1306	1.0014
3487	1.0014
2763	1.0015
2236	1.0017
3703	1.002
697	1.0021
4883	1.0023
863	1.0025
1070	1.0026
2416	1.0027
4306	1.0027
4095	1.0029
3983	1.003
1370	1.0031
87	1.0034
3057	1.0035
81	1.0036
1344	1.0036
324	1.0037
1130	1.0039
4091	1.0039
3075	1.004
1455	1.0042
4940	1.0042
4308	1.0043
2103	1.0044
55	1.0045
1943	1.0045
2467	1.0045
4148	1.0045
3262	1.0049
364	1.005
4503	1.0053
2598	1.0054
1094	1.0056
3624	1.0057
4168	1.0057
1925	1.0062
1659	1.0064
3866	1.0065
1386	1.0066
2339	1.0066
3891	1.0066
409	1.0067
763	1.0067
2652	1.0067
2081	1.0068
2160	1.0068
3509	1.007
2037	1.0072
3613	1.0072
3955	1.0072
4977	1.0072
1221	1.0073
3511	1.0074
3186	1.0075
4830	1.0075
4406	1.0077
1529	1.0079
2437	1.0079
4700	1.0079
1373	1.0081
3889	1.0082
1592	1.0084
2318	1.0084
2605	1.0086
591	1.0088
3270	1.0088
4718	1.0088
1872	1.0089
2696	1.0089
355	1.0091
3664	1.0091
1748	1.0094
1729	1.0096
807	1.0097
983	1.0097
1978	1.0097
3457	1.0097
4367	1.01
2515	1.0101
2495	1.0105
610	1.0106
3342	1.0106
2644	1.0107
3591	1.0107
541	1.011
1879	1.011
3872	1.0111
1571	1.0113
963	1.0114
2535	1.0116
1527	1.0117
976	1.0118
1210	1.0119
4896	1.0119
939	1.0122
1731	1.0122
1932	1.0122
3340	1.0122
4927	1.0123
3133	1.0124
3158	1.0125
3159	1.0125
4863	1.0125
3782	1.0127
382	1.013
2113	1.013
1505	1.0131
3550	1.0132
2568	1.0133
4646	1.0133
1489	1.0135
2251	1.0136
2104	1.0138
3654	1.0138
2138	1.0139
4315	1.0139
812	1.0141
3390	1.0141
2669	1.0143
2422	1.0145
801	1.0146
2406	1.0147
3995	1.0148
1681	1.0149
1918	1.0149
2434	1.0152
1628	1.0153
2193	1.0153
2337	1.0153
2271	1.0154
1705	1.0158
2276	1.0158
4707	1.0159
118	1.016
145	1.0161
532	1.0161
3344	1.0161
5037	1.0164
4876	1.0165
171	1.0166
898	1.0166
2448	1.0168
910	1.017
3268	1.017
3305	1.017
3888	1.017
162	1.0171
2727	1.0171
40	1.0173
725	1.0177
1781	1.0179
1830	1.0181
2690	1.0181
1543	1.0183
4444	1.0184
900	1.0187
1575	1.0188
4847	1.0188
981	1.0189
2445	1.019
1385	1.0191
793	1.0192
2901	1.0193
3018	1.0193
839	1.0197
433	1.0199
3192	1.02
664	1.0203
3374	1.0204
2868	1.0206
2532	1.0207
4692	1.0207
766	1.0208
4172	1.0211
4944	1.0211
1840	1.0212
2711	1.0212
968	1.0214
836	1.0215
1613	1.0215
3362	1.0215
785	1.0218
1752	1.0219
1677	1.022
2596	1.022
2866	1.022
3271	1.022
4036	1.0221
